C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_16_297.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_16_297.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_16_297.jpg,0,0,0,7.80E-05
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_16_401.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_16_401.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_16_401.jpg,0,0,0,7.84E-05
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_16_525.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_16_525.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_16_525.jpg,0,0.202599,0,0.08848464
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_16_636.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_16_636.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_16_636.jpg,0,0.532284,0,0.6530929
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_16_756.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_16_756.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_16_756.jpg,-0.143376,0.8935184,0,1.72039
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_16_854.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_16_854.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_16_854.jpg,-0.3688989,1,0,2.805135
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_16_966.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_16_966.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_16_966.jpg,-0.07573859,1,0,3.967159
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_17_076.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_17_076.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_17_076.jpg,0,1,0,5.363664
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_17_185.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_17_185.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_17_185.jpg,-0.1266783,1,0,6.513159
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_17_297.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_17_297.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_17_297.jpg,-0.4157973,1,0,7.828979
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_17_405.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_17_405.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_17_405.jpg,-0.09070408,1,0,8.960621
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_17_515.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_17_515.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_17_515.jpg,-0.08479829,1,0,10.29099
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_17_621.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_17_621.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_17_621.jpg,0,1,0,11.39458
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_17_726.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_17_726.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_17_726.jpg,0,1,0,12.52539
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_17_840.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_17_840.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_17_840.jpg,-0.1238835,1,0,13.85086
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_17_944.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_17_944.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_17_944.jpg,-0.4385697,1,0,14.5856
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_18_048.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_18_048.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_18_048.jpg,-0.4799577,1,0,15.65838
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_18_156.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_18_156.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_18_156.jpg,-0.1096545,1,0,16.93361
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_18_264.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_18_264.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_18_264.jpg,0,0.8183599,0,18.038
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_18_368.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_18_368.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_18_368.jpg,0,0.5486962,0,18.41862
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_18_475.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_18_475.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_18_475.jpg,0,0.1868218,0,18.60308
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_18_585.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_18_585.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_18_585.jpg,-0.0860409,0,0,18.84901
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_18_690.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_18_690.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_18_690.jpg,-0.3624993,0,0,18.14512
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_18_800.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_18_800.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_18_800.jpg,-0.07632031,0,0,17.87786
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_18_909.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_18_909.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_18_909.jpg,0,0,0,18.19047
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_19_020.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_19_020.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_19_020.jpg,-0.1343004,0,0,17.96862
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_19_126.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_19_126.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_19_126.jpg,-0.4103724,0,0,17.22238
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_19_238.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_19_238.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_19_238.jpg,-0.03621479,0,0,16.98348
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_19_352.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_19_352.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_19_352.jpg,-0.3807486,0,0,16.74813
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_19_465.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_19_465.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_19_465.jpg,-0.04577701,0,0,17.08855
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_19_579.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_19_579.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_19_579.jpg,-0.0434418,0,0,16.89011
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_19_687.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_19_687.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_19_687.jpg,-0.3273813,0,0,16.16097
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_19_800.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_19_800.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_19_800.jpg,-0.3189661,0,0,15.83147
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_19_911.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_19_911.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_19_911.jpg,-0.03420665,0,0,16.19905
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_20_017.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_20_017.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_20_017.jpg,-0.3984681,0,0,15.97625
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_20_121.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_20_121.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_20_121.jpg,-0.09185855,0,0,15.28075
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_20_245.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_20_245.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_20_245.jpg,0,0,0,15.07113
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_20_353.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_20_353.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_20_353.jpg,-0.1670118,0.1670118,0,15.48814
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_20_455.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_20_455.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_20_455.jpg,-0.4970421,0.4970421,0,15.62132
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_20_570.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_20_570.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_20_570.jpg,-0.203922,0.7901621,0,15.96826
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_20_684.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_20_684.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_20_684.jpg,-0.050019,1,0,17.41612
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_20_794.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_20_794.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_20_794.jpg,-0.3780972,0.8086501,0,18.51356
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_20_902.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_20_902.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_20_902.jpg,-0.5289134,0.752296,0,18.95437
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_21_014.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_21_014.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_21_014.jpg,-0.1941071,1,0,20.09047
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_21_126.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_21_126.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_21_126.jpg,-0.0960984,1,0,21.1225
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_21_236.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_21_236.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_21_236.jpg,-0.1430622,1,0,22.2919
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_21_348.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_21_348.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_21_348.jpg,0,1,0,23.24595
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_21_457.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_21_457.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_21_457.jpg,0,1,0,24.41841
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_21_573.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_21_573.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_21_573.jpg,0,1,0,25.57353
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_21_686.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_21_686.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_21_686.jpg,0,1,0,26.52509
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_21_801.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_21_801.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_21_801.jpg,0,1,0,27.65377
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_21_913.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_21_913.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_21_913.jpg,0,1,0,28.76884
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_22_025.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_22_025.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_22_025.jpg,0,1,0,29.6878
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_22_126.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_22_126.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_22_126.jpg,-0.1594731,1,0,30.1832
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_22_237.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_22_237.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_22_237.jpg,0,1,0,30.1906
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_22_356.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_22_356.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_22_356.jpg,0,1,0,30.18868
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_22_466.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_22_466.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_22_466.jpg,0,1,0,30.19077
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_22_582.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_22_582.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_22_582.jpg,0,1,0,30.19026
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_22_697.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_22_697.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_22_697.jpg,-0.3478209,1,0,30.16394
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_22_810.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_22_810.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_22_810.jpg,-0.05996432,1,0,30.19079
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_22_922.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_22_922.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_22_922.jpg,0,1,0,30.18994
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_23_035.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_23_035.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_23_035.jpg,0,1,0,30.19024
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_23_149.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_23_149.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_23_149.jpg,0,1,0,30.19052
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_23_259.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_23_259.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_23_259.jpg,0,1,0,30.19028
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_23_374.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_23_374.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_23_374.jpg,-0.2524134,1,0,30.1767
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_23_474.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_23_474.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_23_474.jpg,0,1,0,30.18906
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_23_584.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_23_584.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_23_584.jpg,0,1,0,30.19016
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_23_699.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_23_699.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_23_699.jpg,0,1,0,30.19027
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_23_810.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_23_810.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_23_810.jpg,0,1,0,30.19031
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_23_919.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_23_919.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_23_919.jpg,-0.3262896,1,0,30.16565
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_24_029.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_24_029.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_24_029.jpg,-0.04291948,1,0,30.19061
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_24_143.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_24_143.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_24_143.jpg,0,1,0,30.19009
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_24_254.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_24_254.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_24_254.jpg,0,1,0,30.19031
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_24_363.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_24_363.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_24_363.jpg,0,1,0,30.19029
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_24_470.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_24_470.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_24_470.jpg,-0.1325592,1,0,30.18579
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_24_583.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_24_583.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_24_583.jpg,-0.409704,1,0,30.15849
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_24_737.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_24_737.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_24_737.jpg,0,1,0,30.18927
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_24_846.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_24_846.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_24_846.jpg,0,1,0,30.19014
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_24_946.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_24_946.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_24_946.jpg,0,1,0,30.19051
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_25_060.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_25_060.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_25_060.jpg,0,1,0,30.19032
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_25_168.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_25_168.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_25_168.jpg,0,1,0,30.19032
C:\My computer\Trimister 3\self-drive record\IMG\center_2022_07_14_11_15_25_283.jpg, C:\My computer\Trimister 3\self-drive record\IMG\left_2022_07_14_11_15_25_283.jpg, C:\My computer\Trimister 3\self-drive record\IMG\right_2022_07_14_11_15_25_283.jpg,0,1,0,30.1903
